	-0.3988
1	0.0158
10	0.0077
1946	0.0039
1949	0.0039
1950	0.0077
1960	0.0064
1967	0.0035
1970	0.0077
1980	0.0193
1990	0.0030
1992	0.0039
2	0.0025
2009	0.0032
3	0.0116
4	0.0035
60	0.0039
Mao	0.0039
Wikipedia	0.0039
suit	0.0039
ある	0.0222
いう	0.0138
いく	0.0035
いずれ	0.0039
いまだに	0.0039
いる	0.0425
いわゆる	0.0077
おる	0.0059
かつて	0.0035
かぶる	0.0039
こと	0.0154
この	0.0138
これら	0.0032
さまざま	0.0039
さらに	0.0032
じん	0.0039
すべて	0.0039
する	0.0575
せる	0.0039
それ	0.0039
つば	0.0039
とおり	0.0039
とき	0.0039
ない	0.0116
なる	0.0413
の	0.0077
のち	0.0039
ふく	0.0039
ぶり	0.0039
ほとんど	0.0077
ほぼ	0.0077
みる	0.0039
むしろ	0.0039
もっぱら	0.0039
もつ	0.0039
もの	0.0154
よう	0.0131
ら	0.0116
られる	0.0173
れる	0.0228
アイテム	0.0039
アウターウェア	0.0039
アルバニア	0.0039
イエロー	0.0039
イメージ	0.0039
インパクト	0.0039
ウィキペディア	0.0039
ウェア	0.0020
エンヴェル・ホッジャ	0.0039
オーケストラ	0.0039
オープンカー	0.0039
カテゴリ	0.0039
カラー	0.0039
カルチャー	0.0095
カーキ	0.0039
カ国	0.0039
グループ	0.0035
ゴダール	0.0039
サブ	0.0095
シンボル	0.0039
ジャン	0.0039
ジャンパー	0.0039
スキー	0.0039
ステージ	0.0039
スラックス	0.0039
セット	0.0039
ソ	0.0025
タキシード	0.0039
チマチョゴリ	0.0039
チ・ミン	0.0039
デザイン	0.0030
トレードマーク	0.0039
ドイモイ	0.0069
ドン	0.0032
ナビゲーション	0.0039
バッジ	0.0039
バン	0.0039
パレード	0.0039
ファッション	0.0138
ファン	0.0028
フランス	0.0039
フリー	0.0039
プロトコル	0.0039
ベトナム	0.0193
ホー	0.0039
ボタン	0.0039
ポケット	0.0069
マオ	0.0039
マジック	0.0039
マスゲーム	0.0039
モチーフ	0.0039
モデル	0.0039
ライフスタイル	0.0039
ラディカル	0.0039
リュック	0.0039
レ・ズアン	0.0039
一	0.0039
一種	0.0077
一般	0.0193
上下	0.0039
上着	0.0039
上衣	0.0039
与える	0.0039
世代	0.0077
中	0.0116
中国	0.0350
中国人	0.0039
中央	0.0042
中山	0.0154
中華人民共和国	0.0424
主催	0.0039
主席	0.0069
主義	0.0030
乗る	0.0039
事典	0.0039
二つ	0.0069
五つ	0.0039
人々	0.0039
人民	0.1280
付き	0.0039
代わる	0.0035
以来	0.0069
以降	0.0138
会	0.0053
伝える	0.0039
伴う	0.0039
体制	0.0039
何	0.0039
作品	0.0013
作成	0.0039
作業	0.0035
併用	0.0039
使う	0.0077
使用	0.0138
側	0.0077
催す	0.0039
像	0.0039
先進	0.0039
入れる	0.0039
公	0.0039
公式	0.0039
共同	0.0039
共和	0.0064
共通	0.0039
共鳴	0.0039
写真	0.0077
出典	0.0039
出席	0.0039
切り替わる	0.0039
初め	0.0039
制度	0.0039
制服	0.0039
前	0.0077
動き	0.0039
化	0.0039
北朝鮮	0.0069
半ば	0.0039
原形	0.0039
参照	0.0035
双方	0.0039
反する	0.0039
反抗	0.0039
取る	0.0039
台湾	0.0039
各国	0.0069
同じ	0.0039
同国	0.0039
同様	0.0077
同行	0.0039
含む	0.0028
周年	0.0039
呼ぶ	0.0035
問題	0.0039
営む	0.0039
国	0.0154
国々	0.0039
国家	0.0053
国民	0.0035
型	0.0048
基	0.0039
場	0.0056
変化	0.0077
変革	0.0039
外国	0.0039
外遊	0.0039
多い	0.0116
大	0.0077
大使館	0.0039
天安門	0.0039
天皇	0.0039
女	0.0035
女性	0.0077
好む	0.0039
姿	0.0231
学生	0.0039
孫	0.0095
定着	0.0116
実際	0.0077
宣伝	0.0039
宣言	0.0039
家	0.0050
密接	0.0039
対立	0.0039
工業	0.0032
市内	0.0039
帽	0.0069
帽子	0.0116
帽章	0.0039
平	0.0116
平壌	0.0039
平服	0.0039
年	0.0208
年代	0.0463
広場	0.0035
度	0.0039
廃れる	0.0069
建国	0.0139
式	0.0077
式典	0.0039
引退	0.0039
当初	0.0077
彫刻	0.0039
影響	0.0242
彼	0.0020
彼ら	0.0039
後半	0.0104
思う	0.0039
思想	0.0039
急速	0.0039
慶	0.0039
成人	0.0039
手	0.0039
批判	0.0035
折る	0.0069
折襟	0.0039
指導	0.0104
推測	0.0039
推移	0.0039
揃い	0.0039
改革	0.0064
政権	0.0032
