	-0.3780
0	0.0026
0236	0.0032
1	0.0065
11	0.0026
13	0.0032
146	0.0032
15	0.0032
1874	0.0032
1893	0.0029
1899	0.0032
19	0.0032
1901	0.0032
1902	0.0032
1904	0.0032
1906	0.0032
1917	0.0032
1927	0.0032
1928	0.0032
1930	0.0032
1933	0.0057
1934	0.0057
1936	0.0032
1941	0.0032
1952	0.0032
1995	0.0032
1996	0.0032
2	0.0083
20	0.0032
23	0.0032
26	0.0032
3	0.0096
3073	0.0032
32	0.0032
34	0.0032
35	0.0032
37	0.0032
39	0.0032
4	0.0172
5	0.0029
6	0.0064
7	0.0057
7216	0.0032
7568	0.0032
7872	0.0032
8	0.0096
9	0.0096
C	0.0032
ISBN	0.0064
Wikipedia	0.0032
あか	0.0032
あげる	0.0032
ある	0.0184
いる	0.0414
うえ	0.0057
くる	0.0064
こと	0.0255
この	0.0115
これ	0.0032
ごろ	0.0032
ざき	0.0032
しま	0.0032
すでに	0.0032
する	0.0477
その	0.0160
そのまま	0.0032
それ	0.0032
ため	0.0029
つく	0.0032
つける	0.0032
できる	0.0032
とる	0.0032
ない	0.0096
なぜ	0.0032
なる	0.0132
の	0.0096
ひらく	0.0032
ほか	0.0064
もつ	0.0032
もと	0.0032
よう	0.0044
より	0.0032
よる	0.0079
ら	0.0096
れる	0.0283
アルトゥール・ニキシュ	0.0032
ウィキペディア	0.0032
オルガニスト	0.0032
オルガン	0.0192
カテゴリ	0.0032
カトリック	0.0057
キリスト	0.0057
クリスチャン	0.0032
ザーロモン・ヤーダスゾーン	0.0032
ストライキ	0.0057
ドイツ	0.0032
ナビゲーション	0.0032
ノエル	0.0079
ノエル・ペリ	0.0057
パウル・ホーマイエル	0.0032
フリー	0.0032
フーガ	0.0032
ペリ	0.0115
ライプツィヒ	0.0057
ルドルフ・ディットリヒ	0.0057
ルーマニア	0.0032
一つ	0.0029
一家	0.0032
一昌	0.0057
一般	0.0032
三	0.0053
上	0.0064
上記	0.0032
不確か	0.0032
両論	0.0057
中	0.0128
中学	0.0032
中期	0.0057
中村	0.0057
中田	0.0064
主任	0.0032
主要	0.0032
乗船	0.0032
事件	0.0049
事典	0.0032
事前	0.0032
事実	0.0057
二	0.0079
井上	0.0032
交換	0.0032
交流	0.0032
人	0.0064
人形	0.0057
人物	0.0079
以上	0.0032
以下	0.0032
会	0.0044
伝	0.0032
伝聞	0.0098
伝記	0.0079
伴奏	0.0098
何ら	0.0032
何らかの	0.0032
作之助	0.0032
作成	0.0032
作曲	0.0315
併記	0.0032
使う	0.0032
使用	0.0029
俗説	0.0032
信	0.0032
信濃	0.0032
停学	0.0032
側	0.0032
傾向	0.0032
像	0.0032
元	0.0064
元年	0.0026
先生	0.0032
入学	0.0057
入船	0.0032
全	0.0032
全く	0.0032
公式	0.0064
共益	0.0115
具体	0.0032
内国	0.0032
内容	0.0032
再考	0.0032
処分	0.0032
出典	0.0032
出品	0.0032
出国	0.0057
出来事	0.0032
出版	0.0049
出身	0.0032
初めて	0.0032
初期	0.0029
前	0.0032
前述	0.0032
功労	0.0032
助	0.0032
励	0.0057
動乱	0.0032
務める	0.0032
勤務	0.0032
勧業	0.0032
勲	0.0032
勲章	0.0032
北村	0.0057
卒業	0.0032
協会	0.0079
博士	0.0032
博覧	0.0032
参照	0.0029
参考	0.0057
友	0.0032
反対	0.0032
収入	0.0032
受ける	0.0057
叙勲	0.0057
可能	0.0064
史	0.0132
史家	0.0032
史料	0.0057
号	0.0064
合う	0.0032
合唱	0.0032
吉丸	0.0057
同	0.0057
同僚	0.0032
同年	0.0032
名	0.0057
名簿	0.0032
吟味	0.0032
告発	0.0032
唱歌	0.0158
商社	0.0115
四	0.0025
国	0.0032
国際	0.0064
在外	0.0032
基づく	0.0032
声	0.0029
夏	0.0032
外国	0.0032
多い	0.0064
大学	0.0057
大工	0.0032
大正	0.0057
大正天皇	0.0032
大礼	0.0032
大空	0.0032
天皇	0.0032
太郎	0.0158
夫人	0.0032
奉祝	0.0032
奏者	0.0032
委員	0.0128
季	0.0032
学	0.0032
学ぶ	0.0064
学校	0.0158
安易	0.0032
宏	0.0057
宗	0.0032
官報	0.0032
実名	0.0032
実家	0.0032
宣雄	0.0032
家	0.0062
密告	0.0032
対立	0.0032
専修	0.0032
専門	0.0032
尋常	0.0115
小学	0.0115
小山	0.0032
小松	0.0032
尚雄	0.0079
就任	0.0032
尽力	0.0057
山形	0.0032
岡野	0.0057
島崎	0.0287
巻	0.0029
帰国	0.0115
年	0.0687
年代	0.0032
年初	0.0032
年間	0.0032
幸次	0.0032
広まる	0.0032
序文	0.0032
廉太郎	0.0057
弓	0.0032
引用	0.0057
強い	0.0020
当事者	0.0032
当初	0.0032
当時	0.0064
形	0.0064
影響	0.0029
彼ら	0.0032
後	0.0128
従来	0.0057
御	0.0032
御前	0.0032
御製	0.0032
徹底	0.0032
必要	0.0064
性	0.0032
意識	0.0032
愛宕	0.0032
慎重	0.0032
批判	0.0057
担当	0.0064
指揮	0.0032
授業	0.0032
排除	0.0032
推薦	0.0032
掲載	0.0032
摂政	0.0032
支援	0.0079
故人	0.0032
教	0.0057
教え	0.0032
教える	0.0032
教会	0.0079
教則	0.0057
教員	0.0032
教師	0.0057
教授	0.0057
教科書	0.0057
教育	0.0158
数	0.0032
数多い	0.0032
整合	0.0032
整理	0.0032
文化	0.0079
文献	0.0086
文部省	0.0131
新しい	0.0029
新た	0.0032
新作	0.0032
既に	0.0057
日	0.0128
日本	0.0172
日本人	0.0096
早春	0.0032
明治	0.0246
明確	0.0032
明記	0.0032
昭和	0.0263
昭憲皇太后	0.0032
時	0.0029
時代	0.0032
時期	0.0057
普及	0.0032
普遍	0.0032
晴	0.0032
曲	0.0044
書	0.0032
書き残す	0.0032
書く	0.0032
書物	0.0032
最上川	0.0032
月	0.0184
有識者	0.0032
望ましい	0.0032
期	0.0098
未成年	0.0032
本	0.0064
本文	0.0032
本邦	0.0032
東京	0.0181
校歌	0.0032
校長	0.0032
校閲	0.0057
